Nomor Perkara,Tanggal Penetapan,Nama Hakim/Majelis Hakim,Posisi,Aktif
00057/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 14 Sep. 2012","Slamet Subagyo,SH.",Hakim Anggota,Ya
00018/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","HERDI AGUSTEN, SH.MHUM",Hakim Ketua,Ya
00018/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","Anwar,SH.",Hakim Anggota,Ya
00018/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","Ugo,SH.",Hakim Anggota,Ya
00019/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 28 Feb. 2012","SUJATMIKO, SH. MH",Hakim Ketua,Ya
00019/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 28 Feb. 2012","HENDRA YOSPIN,SH.",Hakim Anggota,Ya
00019/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 28 Feb. 2012","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
00020/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 28 Feb. 2012","EKA BUDHI PRIJANTA, SH.MH",Hakim Ketua,Ya
00020/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 28 Feb. 2012","Slamet Subagyo,SH.",Hakim Anggota,Ya
00020/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 28 Feb. 2012",SOFIALDI,Hakim Anggota,Ya
21/PID.SUS/TPK/2012/PN.,"Senin, 05 Mar. 2012","DR. MARSUDIN NAINGGOLAN, SH.MH",Hakim Ketua,Ya
21/PID.SUS/TPK/2012/PN.,"Senin, 05 Mar. 2012",JOKO SUBAGYO,Hakim Anggota,Ya
21/PID.SUS/TPK/2012/PN.,"Senin, 05 Mar. 2012","I MADE HENDRA KUSUMA,S.H.",Hakim Anggota,Ya
23/PID.B/TPKOR/2012/PN JKT.PST,"Kamis, 15 Mar. 2012","Pangeran Napitupulu, SH. MH.",Hakim Ketua,Ya
23/PID.B/TPKOR/2012/PN JKT.PST,"Kamis, 15 Mar. 2012","HENDRA YOSPIN,SH.",Hakim Anggota,Ya
23/PID.B/TPKOR/2012/PN JKT.PST,"Kamis, 15 Mar. 2012","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
22/PID.B/TPK/2012/PN JKT.PST,"Kamis, 15 Mar. 2012","Pangeran Napitupulu, SH. MH.",Hakim Ketua,Ya
22/PID.B/TPK/2012/PN JKT.PST,"Kamis, 15 Mar. 2012","HENDRA YOSPIN,SH.",Hakim Anggota,Ya
22/PID.B/TPK/2012/PN JKT.PST,"Kamis, 15 Mar. 2012","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
00024/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 18 Apr. 2012","Tatik Hadiyanti, SH. MH.",Hakim Ketua,Ya
00024/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 18 Apr. 2012","Slamet Subagyo,SH.",Hakim Anggota,Ya
00024/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 18 Apr. 2012",SOFIALDI,Hakim Anggota,Ya
00025/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 23 Apr. 2012",TITIK TEJANINGSIH,Hakim Ketua,Ya
00025/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 23 Apr. 2012",JOKO SUBAGYO,Hakim Anggota,Ya
00025/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 23 Apr. 2012","I MADE HENDRA KUSUMA,S.H.",Hakim Anggota,Ya
00026/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 23 Apr. 2012","EKA BUDHI PRIJANTA, SH.MH",Hakim Ketua,Ya
00026/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 23 Apr. 2012","Slamet Subagyo,SH.",Hakim Anggota,Ya
00026/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 23 Apr. 2012",SOFIALDI,Hakim Anggota,Ya
00027/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 08 Mei 2012","Suhartoyo, SH. MH.",Hakim Ketua,Ya
00027/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 08 Mei 2012","Anwar,SH.",Hakim Anggota,Ya
00027/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 08 Mei 2012","Ugo,SH.",Hakim Anggota,Ya
00028/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 16 Mei 2012","Tatik Hadiyanti, SH. MH.",Hakim Ketua,Ya
00028/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 16 Mei 2012","Slamet Subagyo,SH.",Hakim Anggota,Ya
00028/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 16 Mei 2012",SOFIALDI,Hakim Anggota,Ya
00029/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 05 Jun. 2012","DR. MARSUDIN NAINGGOLAN, SH.MH",Hakim Ketua,Ya
00029/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 05 Jun. 2012","HERDI AGUSTEN, SH.MHUM",Hakim Anggota,Ya
00029/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 05 Jun. 2012","Tatik Hadiyanti, SH. MH.",Hakim Anggota,Ya
00029/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 05 Jun. 2012","I MADE HENDRA KUSUMA,S.H.",Hakim Anggota,Ya
00029/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 05 Jun. 2012",JOKO SUBAGYO,Hakim Anggota,Ya
00030/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 07 Jun. 2012","Suhartoyo, SH. MH.",Hakim Ketua,Ya
00030/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 07 Jun. 2012","Pangeran Napitupulu, SH. MH.",Hakim Anggota,Ya
00030/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 07 Jun. 2012","HENDRA YOSPIN,SH.",Hakim Anggota,Ya
00030/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 07 Jun. 2012","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
00031/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 15 Jun. 2012","DR. MARSUDIN NAINGGOLAN, SH.MH",Hakim Ketua,Ya
00031/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 15 Jun. 2012","HENDRA YOSPIN,SH.",Hakim Anggota,Ya
00031/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 15 Jun. 2012","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
00032/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 15 Jun. 2012","HERDI AGUSTEN, SH.MHUM",Hakim Ketua,Ya
00032/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 15 Jun. 2012","DR. MARSUDIN NAINGGOLAN, SH.MH",Hakim Anggota,Ya
00032/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 15 Jun. 2012","Anwar,SH.",Hakim Anggota,Ya
00032/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 15 Jun. 2012","HENDRA YOSPIN,SH.",Hakim Anggota,Ya
00032/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 15 Jun. 2012","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
00035/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 21 Jun. 2012","HERDI AGUSTEN, SH.MHUM",Hakim Ketua,Ya
00035/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 21 Jun. 2012","SUJATMIKO, SH. MH",Hakim Anggota,Ya
00035/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 21 Jun. 2012","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
00035/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 21 Jun. 2012","Slamet Subagyo,SH.",Hakim Anggota,Ya
00035/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 21 Jun. 2012",SOFIALDI,Hakim Anggota,Ya
37/PID.B/TPK/2012/PN JKT.PST,"Jumat, 22 Jun. 2012","Pangeran Napitupulu, SH. MH.",Hakim Ketua,Ya
37/PID.B/TPK/2012/PN JKT.PST,"Jumat, 22 Jun. 2012","Tatik Hadiyanti, SH. MH.",Hakim Anggota,Ya
37/PID.B/TPK/2012/PN JKT.PST,"Jumat, 22 Jun. 2012","HENDRA YOSPIN,SH.",Hakim Anggota,Ya
37/PID.B/TPK/2012/PN JKT.PST,"Jumat, 22 Jun. 2012","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
37/PID.B/TPK/2012/PN JKT.PST,"Jumat, 22 Jun. 2012","Anwar,SH.",Hakim Anggota,Ya
33/PID.SUS/TPK/2012/PN.,"Jumat, 22 Jun. 2012","SUJATMIKO, SH. MH",Hakim Ketua,Ya
33/PID.SUS/TPK/2012/PN.,"Jumat, 22 Jun. 2012","Tatik Hadiyanti, SH. MH.",Hakim Anggota,Ya
33/PID.SUS/TPK/2012/PN.,"Jumat, 22 Jun. 2012","Ugo,SH.",Hakim Anggota,Ya
00034/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 22 Jun. 2012","Pangeran Napitupulu, SH. MH.",Hakim Ketua,Ya
00034/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 22 Jun. 2012","HENDRA YOSPIN,SH.",Hakim Anggota,Ya
00034/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 22 Jun. 2012","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
00036/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 22 Jun. 2012","Pangeran Napitupulu, SH. MH.",Hakim Ketua,Ya
00036/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 22 Jun. 2012","HENDRA YOSPIN,SH.",Hakim Anggota,Ya
00036/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 22 Jun. 2012","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
00076/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 09 Des. 2011","HERDI AGUSTEN, SH.MHUM",Hakim Ketua,Ya
00076/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 09 Des. 2011","SUJATMIKO, SH. MH",Hakim Anggota,Ya
00076/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 09 Des. 2011","Ugo,SH.",Hakim Anggota,Ya
00077/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 16 Des. 2011","EKA BUDHI PRIJANTA, SH.MH",Hakim Ketua,Ya
00077/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 16 Des. 2011","HERDI AGUSTEN, SH.MHUM",Hakim Anggota,Ya
00077/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 16 Des. 2011","Slamet Subagyo,SH.",Hakim Anggota,Ya
78/PID.SUS/TPK/2011/PN.,"Jumat, 16 Des. 2011","Pangeran Napitupulu, SH. MH.",Hakim Ketua,Ya
78/PID.SUS/TPK/2011/PN.,"Jumat, 16 Des. 2011","Tatik Hadiyanti, SH. MH.",Hakim Anggota,Ya
78/PID.SUS/TPK/2011/PN.,"Jumat, 16 Des. 2011","I MADE HENDRA KUSUMA,S.H.",Hakim Anggota,Ya
00001/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 04 Jan. 2012","HERDI AGUSTEN, SH.MHUM",Hakim Ketua,Ya
00001/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 04 Jan. 2012","Anwar,SH.",Hakim Anggota,Ya
00001/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 04 Jan. 2012","Ugo,SH.",Hakim Anggota,Ya
00002/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 04 Jan. 2012","EKA BUDHI PRIJANTA, SH.MH",Hakim Ketua,Ya
00002/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 04 Jan. 2012","Slamet Subagyo,SH.",Hakim Anggota,Ya
00002/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 04 Jan. 2012",SOFIALDI,Hakim Anggota,Ya
00003/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 10 Jan. 2012","DR. MARSUDIN NAINGGOLAN, SH.MH",Hakim Ketua,Ya
00003/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 10 Jan. 2012",JOKO SUBAGYO,Hakim Anggota,Ya
00003/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 10 Jan. 2012","I MADE HENDRA KUSUMA,S.H.",Hakim Anggota,Ya
00004/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 19 Jan. 2012","SUJATMIKO, SH. MH",Hakim Ketua,Ya
00004/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 19 Jan. 2012","HENDRA YOSPIN,SH.",Hakim Anggota,Ya
00004/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 19 Jan. 2012","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
00005/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 26 Jan. 2012","Suhartoyo, SH. MH.",Hakim Ketua,Ya
00005/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 26 Jan. 2012","Anwar,SH.",Hakim Anggota,Ya
00005/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 26 Jan. 2012","Ugo,SH.",Hakim Anggota,Ya
00006/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 03 Feb. 2012",TITIK TEJANINGSIH,Hakim Ketua,Ya
00006/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 03 Feb. 2012",JOKO SUBAGYO,Hakim Anggota,Ya
00006/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 03 Feb. 2012","I MADE HENDRA KUSUMA,S.H.",Hakim Anggota,Ya
00007/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 03 Feb. 2012","Tatik Hadiyanti, SH. MH.",Hakim Ketua,Ya
00007/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 03 Feb. 2012","Slamet Subagyo,SH.",Hakim Anggota,Ya
00007/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 03 Feb. 2012",SOFIALDI,Hakim Anggota,Ya
00008/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 07 Feb. 2012",TITIK TEJANINGSIH,Hakim Ketua,Ya
00008/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 07 Feb. 2012",JOKO SUBAGYO,Hakim Anggota,Ya
00008/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 07 Feb. 2012","I MADE HENDRA KUSUMA,S.H.",Hakim Anggota,Ya
00009/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 07 Feb. 2012","Tatik Hadiyanti, SH. MH.",Hakim Ketua,Ya
00009/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 07 Feb. 2012","Slamet Subagyo,SH.",Hakim Anggota,Ya
00009/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 07 Feb. 2012",SOFIALDI,Hakim Anggota,Ya
00010/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 16 Feb. 2012","Pangeran Napitupulu, SH. MH.",Hakim Ketua,Ya
00010/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 16 Feb. 2012","HENDRA YOSPIN,SH.",Hakim Anggota,Ya
00010/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 16 Feb. 2012","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
11/PID.SUS/TPK/2012/PN.,"Kamis, 16 Feb. 2012","Pangeran Napitupulu, SH. MH.",Hakim Ketua,Ya
11/PID.SUS/TPK/2012/PN.,"Kamis, 16 Feb. 2012","HENDRA YOSPIN,SH.",Hakim Anggota,Ya
11/PID.SUS/TPK/2012/PN.,"Kamis, 16 Feb. 2012","ALEXANDER MARWATA, AK. SH. CFE.",Hakim Anggota,Ya
00012/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 20 Feb. 2012","DR. MARSUDIN NAINGGOLAN, SH.MH",Hakim Ketua,Ya
00012/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 20 Feb. 2012",JOKO SUBAGYO,Hakim Anggota,Ya
00012/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 20 Feb. 2012","I MADE HENDRA KUSUMA,S.H.",Hakim Anggota,Ya
00013/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 20 Feb. 2012","SUJATMIKO, SH. MH",Hakim Ketua,Ya
00013/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 20 Feb. 2012","EKA BUDHI PRIJANTA, SH.MH",Hakim Anggota,Ya
00013/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 20 Feb. 2012","Ugo,SH.",Hakim Anggota,Ya
00013/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 20 Feb. 2012","Anwar,SH.",Hakim Anggota,Ya
00013/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 20 Feb. 2012",SOFIALDI,Hakim Anggota,Ya
00014/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012",GUSRIZAL,Hakim Ketua,Ya
00014/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","Anwar,SH.",Hakim Anggota,Ya
00014/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","Ugo,SH.",Hakim Anggota,Ya
00015/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012",GUSRIZAL,Hakim Ketua,Ya
00015/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","Anwar,SH.",Hakim Anggota,Ya
00015/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","Ugo,SH.",Hakim Anggota,Ya
00016/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012",GUSRIZAL,Hakim Ketua,Ya
00016/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","Anwar,SH.",Hakim Anggota,Ya
00016/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","Ugo,SH.",Hakim Anggota,Ya
00017/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","HERDI AGUSTEN, SH.MHUM",Hakim Ketua,Ya
00017/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","Anwar,SH.",Hakim Anggota,Ya
00017/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","Ugo,SH.",Hakim Anggota,Ya
00056/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 13 Okt. 2011","Tatik Hadiyanti, SH. MH.",Hakim Ketua,Ya
00056/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 13 Okt. 2011","Pangeran Napitupulu, SH. MH.",Hakim Anggota,Ya
00056/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 13 Okt. 2011","I MADE HENDRA KUSUMA,S.H.",Hakim Anggota,Ya
00057/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 13 Okt. 2011","Pangeran Napitupulu, SH. MH.",Hakim Ketua,Ya
00057/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 13 Okt. 2011","DR. MARSUDIN NAINGGOLAN, SH.MH",Hakim Anggota,Ya
00057/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 13 Okt. 2011","HENDRA YOSPIN,SH.",Hakim Anggota,Ya
00058/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 20 Okt. 2011",GUSRIZAL,Hakim Ketua,Ya
00058/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 20 Okt. 2011","Tatik Hadiyanti, SH. MH.",Hakim Anggota,Ya
00058/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 20 Okt. 2011",SOFIALDI,Hakim Anggota,Ya
00058/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 20 Okt. 2011","Ugo,SH.",Hakim Anggota,Ya
00059/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 27 Okt. 2011","Tatik Hadiyanti, SH. MH.",Hakim Ketua,Ya
00059/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 27 Okt. 2011","Pangeran Napitupulu, SH. MH.",Hakim Anggota,Ya
00059/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 27 Okt. 2011","I MADE HENDRA KUSUMA,S.H.",Hakim Anggota,Ya
00060/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 28 Okt. 2011","Pangeran Napitupulu, SH. MH.",Hakim Ketua,Ya
00060/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 28 Okt. 2011","Tatik Hadiyanti, SH. MH.",Hakim Anggota,Ya
00060/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 28 Okt. 2011","DR. MARSUDIN NAINGGOLAN, SH.MH",Hakim Anggota,Ya
00060/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 28 Okt. 2011","Anwar,SH.",Hakim Anggota,Ya
00060/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 28 Okt. 2011","Ugo,SH.",Hakim Anggota,Ya
00061/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 02 Nov. 2011",GUSRIZAL,Hakim Ketua,Ya
00061/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 02 Nov. 2011",TITIK TEJANINGSIH,Hakim Anggota,Ya
00061/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 02 Nov. 2011","Ugo,SH.",Hakim Anggota,Ya
00062/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 02 Nov. 2011","Tatik Hadiyanti, SH. MH.",Hakim Ketua,Ya
00062/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 02 Nov. 2011",GUSRIZAL,Hakim Anggota,Ya
00062/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 02 Nov. 2011",SOFIALDI,Hakim Anggota,Ya
00063/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","SUJATMIKO, SH. MH",Hakim Ketua,Ya
00063/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","DR. MARSUDIN NAINGGOLAN, SH.MH",Hakim Anggota,Ya
00063/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","Slamet Subagyo,SH.",Hakim Anggota,Ya
00064/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","SUJATMIKO, SH. MH",Hakim Ketua,Ya
00064/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","DR. MARSUDIN NAINGGOLAN, SH.MH",Hakim Anggota,Ya
00064/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","Slamet Subagyo,SH.",Hakim Anggota,Ya
00065/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","EKA BUDHI PRIJANTA, SH.MH",Hakim Ketua,Ya
00065/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","HERDI AGUSTEN, SH.MHUM",Hakim Anggota,Ya
00065/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","SUJATMIKO, SH. MH",Hakim Anggota,Ya
00065/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","Anwar,SH.",Hakim Anggota,Ya
00065/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","Ugo,SH.",Hakim Anggota,Ya
00066/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","SUJATMIKO, SH. MH",Hakim Ketua,Ya
00066/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","EKA BUDHI PRIJANTA, SH.MH",Hakim Anggota,Ya
00066/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","HERDI AGUSTEN, SH.MHUM",Hakim Anggota,Ya
00066/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","Anwar,SH.",Hakim Anggota,Ya
00066/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","Ugo,SH.",Hakim Anggota,Ya
00067/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","HERDI AGUSTEN, SH.MHUM",Hakim Ketua,Ya
00067/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","EKA BUDHI PRIJANTA, SH.MH",Hakim Anggota,Ya
00067/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","SUJATMIKO, SH. MH",Hakim Anggota,Ya
00067/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","Ugo,SH.",Hakim Anggota,Ya
00067/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","Anwar,SH.",Hakim Anggota,Ya
00068/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 16 Nov. 2011",GUSRIZAL,Hakim Ketua,Ya
00068/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 16 Nov. 2011",TITIK TEJANINGSIH,Hakim Anggota,Ya
00068/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 16 Nov. 2011","Anwar,SH.",Hakim Anggota,Ya
00069/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 24 Nov. 2011","Dr. SUDHARMAWATININGSIH, SH, MHum.",Hakim Ketua,Ya
00069/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 24 Nov. 2011","HERDI AGUSTEN, SH.MHUM",Hakim Anggota,Ya
00069/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 24 Nov. 2011","DR. MARSUDIN NAINGGOLAN, SH.MH",Hakim Anggota,Ya
00069/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 24 Nov. 2011",SOFIALDI,Hakim Anggota,Ya
00069/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 24 Nov. 2011","Ugo,SH.",Hakim Anggota,Ya
00070/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 30 Nov. 2011","Pangeran Napitupulu, SH. MH.",Hakim Ketua,Ya
00070/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 30 Nov. 2011","Tatik Hadiyanti, SH. MH.",Hakim Anggota,Ya
00070/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 30 Nov. 2011","Anwar,SH.",Hakim Anggota,Ya
00071/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 01 Des. 2011","Tatik Hadiyanti, SH. MH.",Hakim Ketua,Ya
00071/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 01 Des. 2011","Pangeran Napitupulu, SH. MH.",Hakim Anggota,Ya
00071/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 01 Des. 2011","Ugo,SH.",Hakim Anggota,Ya
00072/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 01 Des. 2011","HERDI AGUSTEN, SH.MHUM",Hakim Ketua,Ya
00072/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 01 Des. 2011","SUJATMIKO, SH. MH",Hakim Anggota,Ya
